"features" "activities" "subjects" "mean"
"FourierTransformedBodyBodyGyroJerkMag-mean" "WALKING" 2 0.0785353156747351
"FourierTransformedBodyBodyGyroJerkMag-mean" "WALKING" 4 0.0780162237953608
"FourierTransformedBodyBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 4 0.080200587601626
"FourierTransformedBodyBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 9 0.0840171430291667
"FourierTransformedBodyBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 10 0.0775130550833333
"FourierTransformedBodyBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 10 0.0804000423888889
"FourierTransformedBodyBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 12 0.0799354253827957
"FourierTransformedBodyBodyGyroJerkMag-mean" "SITTING" 12 0.0572366455208955
"FourierTransformedBodyBodyGyroJerkMag-mean" "SITTING" 13 0.0794393034550306
"FourierTransformedBodyBodyGyroJerkMag-mean" "SITTING" 18 0.0756560724
"FourierTransformedBodyBodyGyroJerkMag-mean" "STANDING" 18 0.0776448301356287
"FourierTransformedBodyBodyGyroJerkMag-mean" "STANDING" 20 0.0835868911373737
"FourierTransformedBodyBodyGyroJerkMag-mean" "LAYING" 20 0.0750346921474359
"FourierTransformedBodyBodyGyroJerkMag-mean" "LAYING" 24 0.0784735003467192
"FourierTransformedBodyBodyGyroJerkMag-std" "WALKING" 2 0.00708771249764901
"FourierTransformedBodyBodyGyroJerkMag-std" "WALKING" 4 -0.0010311298138299
"FourierTransformedBodyBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 4 0.0106812194621382
"FourierTransformedBodyBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 9 0.00678485848399306
"FourierTransformedBodyBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 10 0.00330831786383333
"FourierTransformedBodyBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 10 0.0153774046898718
"FourierTransformedBodyBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 12 0.00147809411698925
"FourierTransformedBodyBodyGyroJerkMag-std" "SITTING" 12 0.010632586489403
"FourierTransformedBodyBodyGyroJerkMag-std" "SITTING" 13 0.00387961953328135
"FourierTransformedBodyBodyGyroJerkMag-std" "SITTING" 18 0.01212352927
"FourierTransformedBodyBodyGyroJerkMag-std" "STANDING" 18 0.0129534445262126
"FourierTransformedBodyBodyGyroJerkMag-std" "STANDING" 20 0.00611187765247475
"FourierTransformedBodyBodyGyroJerkMag-std" "LAYING" 20 -0.00274400097455128
"FourierTransformedBodyBodyGyroJerkMag-std" "LAYING" 24 0.00396900308574016
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "WALKING" 2 -0.617968878408278
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "WALKING" 4 -0.748582937234021
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "WALKING_UPSTAIRS" 4 -0.643911885869919
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "WALKING_UPSTAIRS" 9 -0.660373030380208
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "WALKING_UPSTAIRS" 10 -0.972295673833333
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "WALKING_DOWNSTAIRS" 10 -0.506268145104274
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "WALKING_DOWNSTAIRS" 12 -0.732760070672043
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "SITTING" 12 -0.606817001307463
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "SITTING" 13 -0.707287237302752
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "SITTING" 18 -0.989145209333333
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "STANDING" 18 -0.763711191766467
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "STANDING" 20 -0.713077948798636
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "LAYING" 20 -0.675159146858974
"FourierTransformedBodyBodyGyroJerkMag-meanFreq" "LAYING" 24 -0.783384004435696
"TimeOfBodyAcc-mean-Y" "WALKING" 1 -0.39732624422928
"TimeOfBodyAcc-mean-Y" "WALKING" 3 -0.4443462411261
"TimeOfBodyAcc-mean-Y" "WALKING" 5 -0.376145829957616
"TimeOfBodyAcc-mean-Y" "WALKING" 6 -0.515828841471186
"TimeOfBodyAcc-mean-Y" "WALKING_UPSTAIRS" 6 0.109988841250562
"TimeOfBodyAcc-mean-Y" "WALKING_UPSTAIRS" 7 -0.4229271579
"TimeOfBodyAcc-mean-Y" "WALKING_UPSTAIRS" 8 -0.458383824263345
"TimeOfBodyAcc-mean-Y" "WALKING_UPSTAIRS" 11 -0.470541758804494
"TimeOfBodyAcc-mean-Y" "WALKING_UPSTAIRS" 14 -0.918597693544304
"TimeOfBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 14 -0.287211207098361
"TimeOfBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 15 -0.419304116073171
"TimeOfBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 16 -0.581814020420765
"TimeOfBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 17 -0.934944414583333
"TimeOfBodyAcc-mean-Y" "SITTING" 17 -0.424518095964375
"TimeOfBodyAcc-mean-Y" "SITTING" 19 -0.463797416769444
"TimeOfBodyAcc-mean-Y" "SITTING" 21 -0.562679804579412
"TimeOfBodyAcc-mean-Y" "SITTING" 22 -0.56288158700404
"TimeOfBodyAcc-mean-Y" "STANDING" 22 -0.307724364353171
"TimeOfBodyAcc-mean-Y" "STANDING" 23 -0.466546913547849
"TimeOfBodyAcc-mean-Y" "STANDING" 25 -0.606640381737653
"TimeOfBodyAcc-mean-Y" "STANDING" 26 -0.473772628579592
"TimeOfBodyAcc-mean-Y" "STANDING" 27 -0.935884876410256
"TimeOfBodyAcc-mean-Y" "LAYING" 27 -0.411030822466611
"TimeOfBodyAcc-mean-Y" "LAYING" 28 -0.51273115590733
"TimeOfBodyAcc-mean-Y" "LAYING" 29 -0.42094803981657
"TimeOfBodyAcc-mean-Y" "LAYING" 30 -0.415787613179896
"TimeOfBodyAcc-mean-Z" "WALKING" 1 -0.496323670087579
"TimeOfBodyAcc-mean-Z" "WALKING" 3 -0.648780788215161
"TimeOfBodyAcc-mean-Z" "WALKING" 5 -0.516918027875927
"TimeOfBodyAcc-mean-Z" "WALKING" 6 -0.664445920236017
"TimeOfBodyAcc-mean-Z" "WALKING_UPSTAIRS" 6 -0.139377393849438
"TimeOfBodyAcc-mean-Z" "WALKING_UPSTAIRS" 7 -0.6378072105
"TimeOfBodyAcc-mean-Z" "WALKING_UPSTAIRS" 8 -0.509899376076868
"TimeOfBodyAcc-mean-Z" "WALKING_UPSTAIRS" 11 -0.636979934717405
"TimeOfBodyAcc-mean-Z" "WALKING_UPSTAIRS" 14 -0.985883178227848
"TimeOfBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 14 -0.515494949605738
"TimeOfBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 15 -0.621092807870122
"TimeOfBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 16 -0.699471635190765
"TimeOfBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 17 -0.99360515125
"TimeOfBodyAcc-mean-Z" "SITTING" 17 -0.590410874176875
"TimeOfBodyAcc-mean-Z" "SITTING" 19 -0.538688398909722
"TimeOfBodyAcc-mean-Z" "SITTING" 21 -0.700413637455392
"TimeOfBodyAcc-mean-Z" "SITTING" 22 -0.635676430426263
"TimeOfBodyAcc-mean-Z" "STANDING" 22 -0.393369519717886
"TimeOfBodyAcc-mean-Z" "STANDING" 23 -0.584163419671371
"TimeOfBodyAcc-mean-Z" "STANDING" 25 -0.788742405696822
"TimeOfBodyAcc-mean-Z" "STANDING" 26 -0.680190280160459
"TimeOfBodyAcc-mean-Z" "STANDING" 27 -0.990932318333333
"TimeOfBodyAcc-mean-Z" "LAYING" 27 -0.605954323781879
"TimeOfBodyAcc-mean-Z" "LAYING" 28 -0.662875141309948
"TimeOfBodyAcc-mean-Z" "LAYING" 29 -0.640994507892965
"TimeOfBodyAcc-mean-Z" "LAYING" 30 -0.707688226328198
"TimeOfBodyAcc-std-X" "WALKING" 1 -0.557268486848703
"TimeOfBodyAcc-std-X" "WALKING" 3 -0.617492502936657
"TimeOfBodyAcc-std-X" "WALKING" 5 -0.568817411313642
"TimeOfBodyAcc-std-X" "WALKING" 6 -0.679878093516102
"TimeOfBodyAcc-std-X" "WALKING_UPSTAIRS" 6 -0.152877940434831
"TimeOfBodyAcc-std-X" "WALKING_UPSTAIRS" 7 -0.695005289886364
"TimeOfBodyAcc-std-X" "WALKING_UPSTAIRS" 8 -0.487756008186263
"TimeOfBodyAcc-std-X" "WALKING_UPSTAIRS" 11 -0.652049689674051
"TimeOfBodyAcc-std-X" "WALKING_UPSTAIRS" 14 -0.978949435822785
"TimeOfBodyAcc-std-X" "WALKING_DOWNSTAIRS" 14 -0.507439561930328
"TimeOfBodyAcc-std-X" "WALKING_DOWNSTAIRS" 15 -0.64168122035122
"TimeOfBodyAcc-std-X" "WALKING_DOWNSTAIRS" 16 -0.767188568989071
"TimeOfBodyAcc-std-X" "WALKING_DOWNSTAIRS" 17 -0.987556716041667
"TimeOfBodyAcc-std-X" "SITTING" 17 -0.664857585693438
"TimeOfBodyAcc-std-X" "SITTING" 19 -0.564794193214444
"TimeOfBodyAcc-std-X" "SITTING" 21 -0.704489079468137
"TimeOfBodyAcc-std-X" "SITTING" 22 -0.733736376676768
"TimeOfBodyAcc-std-X" "STANDING" 22 -0.553507912926829
"TimeOfBodyAcc-std-X" "STANDING" 23 -0.680270614170806
"TimeOfBodyAcc-std-X" "STANDING" 25 -0.742963199266504
"TimeOfBodyAcc-std-X" "STANDING" 26 -0.728609614711735
"TimeOfBodyAcc-std-X" "STANDING" 27 -0.983358025384615
"TimeOfBodyAcc-std-X" "LAYING" 27 -0.645868970788591
"TimeOfBodyAcc-std-X" "LAYING" 28 -0.68437474030712
"TimeOfBodyAcc-std-X" "LAYING" 29 -0.681572889135465
"TimeOfBodyAcc-std-X" "LAYING" 30 -0.690854346710183
"TimeOfBodyAcc-std-Y" "WALKING" 1 -0.696303492997118
"TimeOfBodyAcc-std-Y" "WALKING" 3 -0.801302052932551
"TimeOfBodyAcc-std-Y" "WALKING" 5 -0.781639283145695
"TimeOfBodyAcc-std-Y" "WALKING" 6 -0.875849553644068
"TimeOfBodyAcc-std-Y" "WALKING_UPSTAIRS" 6 -0.418191920159551
"TimeOfBodyAcc-std-Y" "WALKING_UPSTAIRS" 7 -0.720210824159091
"TimeOfBodyAcc-std-Y" "WALKING_UPSTAIRS" 8 -0.66837053667694
"TimeOfBodyAcc-std-Y" "WALKING_UPSTAIRS" 11 -0.84602713835443
"TimeOfBodyAcc-std-Y" "WALKING_UPSTAIRS" 14 -0.978184960632911
"TimeOfBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 14 -0.530679587262295
"TimeOfBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 15 -0.83030955554878
"TimeOfBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 16 -0.806573352759563
"TimeOfBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 17 -0.989225590833333
"TimeOfBodyAcc-std-Y" "SITTING" 17 -0.79212446396875
"TimeOfBodyAcc-std-Y" "SITTING" 19 -0.694449133408333
"TimeOfBodyAcc-std-Y" "SITTING" 21 -0.799466292230392
"TimeOfBodyAcc-std-Y" "SITTING" 22 -0.83594374479798
"TimeOfBodyAcc-std-Y" "STANDING" 22 -0.720251533902439
"TimeOfBodyAcc-std-Y" "STANDING" 23 -0.612659038156452
"TimeOfBodyAcc-std-Y" "STANDING" 25 -0.863105978533007
"TimeOfBodyAcc-std-Y" "STANDING" 26 -0.778191905028061
"TimeOfBodyAcc-std-Y" "STANDING" 27 -0.987998362051282
"TimeOfBodyAcc-std-Y" "LAYING" 27 -0.741757818825503
"TimeOfBodyAcc-std-Y" "LAYING" 28 -0.800769386649215
"TimeOfBodyAcc-std-Y" "LAYING" 29 -0.818682485465116
"TimeOfBodyAcc-std-Y" "LAYING" 30 -0.796371555535248
"TimeOfBodyAcc-std-Z" "WALKING" 1 0.050126515221902
"TimeOfBodyAcc-std-Z" "WALKING" 3 0.0173317979665689
"TimeOfBodyAcc-std-Z" "WALKING" 5 0.0273363948016556
"TimeOfBodyAcc-std-Z" "WALKING" 6 -0.12252251031822
"TimeOfBodyAcc-std-Z" "WALKING_UPSTAIRS" 6 0.490151784719101
"TimeOfBodyAcc-std-Z" "WALKING_UPSTAIRS" 7 -0.0419102273993507
"TimeOfBodyAcc-std-Z" "WALKING_UPSTAIRS" 8 -0.0957713579608541
"TimeOfBodyAcc-std-Z" "WALKING_UPSTAIRS" 11 -0.0494917764650633
"TimeOfBodyAcc-std-Z" "WALKING_UPSTAIRS" 14 -0.688002637126582
"TimeOfBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 14 0.219047358315574
"TimeOfBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 15 -0.121756582963415
"TimeOfBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 16 -0.204363956584699
"TimeOfBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 17 -0.807624783333333
"TimeOfBodyAcc-std-Z" "SITTING" 17 -0.101382301534375
"TimeOfBodyAcc-std-Z" "SITTING" 19 -0.17968662025
"TimeOfBodyAcc-std-Z" "SITTING" 21 -0.202786575242647
"TimeOfBodyAcc-std-Z" "SITTING" 22 -0.239335862590909
"TimeOfBodyAcc-std-Z" "STANDING" 22 0.119420390547967
"TimeOfBodyAcc-std-Z" "STANDING" 23 -0.11855479811828
"TimeOfBodyAcc-std-Z" "STANDING" 25 -0.123893983000244
"TimeOfBodyAcc-std-Z" "STANDING" 26 -0.182520849464286
"TimeOfBodyAcc-std-Z" "STANDING" 27 -0.766877049871795
"TimeOfBodyAcc-std-Z" "LAYING" 27 -0.0193746229731544
"TimeOfBodyAcc-std-Z" "LAYING" 28 -0.0939226270059162
"TimeOfBodyAcc-std-Z" "LAYING" 29 -0.176355165697674
"TimeOfBodyAcc-std-Z" "LAYING" 30 -0.0691079367154047
"TimeOfGravityAcc-mean-X" "WALKING" 1 0.459998913805764
"TimeOfGravityAcc-mean-X" "WALKING" 3 0.599414202577713
"TimeOfGravityAcc-mean-X" "WALKING" 5 0.495157373171523
"TimeOfGravityAcc-mean-X" "WALKING" 6 0.615166764072881
"TimeOfGravityAcc-mean-X" "WALKING_UPSTAIRS" 6 0.19069831911236
"TimeOfGravityAcc-mean-X" "WALKING_UPSTAIRS" 7 0.590072090012987
"TimeOfGravityAcc-mean-X" "WALKING_UPSTAIRS" 8 0.476877615649142
"TimeOfGravityAcc-mean-X" "WALKING_UPSTAIRS" 11 0.599227670727848
"TimeOfGravityAcc-mean-X" "WALKING_UPSTAIRS" 14 0.813124091392405
"TimeOfGravityAcc-mean-X" "WALKING_DOWNSTAIRS" 14 0.199283752801639
"TimeOfGravityAcc-mean-X" "WALKING_DOWNSTAIRS" 15 0.611406487628049
"TimeOfGravityAcc-mean-X" "WALKING_DOWNSTAIRS" 16 0.646619195502732
"TimeOfGravityAcc-mean-X" "WALKING_DOWNSTAIRS" 17 0.822565677083333
"TimeOfGravityAcc-mean-X" "SITTING" 17 0.59018084145375
"TimeOfGravityAcc-mean-X" "SITTING" 19 0.5487150761675
"TimeOfGravityAcc-mean-X" "SITTING" 21 0.621309120114706
"TimeOfGravityAcc-mean-X" "SITTING" 22 0.592762206791919
"TimeOfGravityAcc-mean-X" "STANDING" 22 0.486426959821138
"TimeOfGravityAcc-mean-X" "STANDING" 23 0.538186830844086
"TimeOfGravityAcc-mean-X" "STANDING" 25 0.640299645330073
"TimeOfGravityAcc-mean-X" "STANDING" 26 0.597543469285714
"TimeOfGravityAcc-mean-X" "STANDING" 27 0.814286784487179
"TimeOfGravityAcc-mean-X" "LAYING" 27 0.532530405221477
"TimeOfGravityAcc-mean-X" "LAYING" 28 0.614811363002618
"TimeOfGravityAcc-mean-X" "LAYING" 29 0.601527227895349
"TimeOfGravityAcc-mean-X" "LAYING" 30 0.46385885128564
"TimeOfGravityAcc-mean-Y" "WALKING" 1 -0.475242076740058
"TimeOfGravityAcc-mean-Y" "WALKING" 3 -0.645118518320528
"TimeOfGravityAcc-mean-Y" "WALKING" 5 -0.600307011778146
"TimeOfGravityAcc-mean-Y" "WALKING" 6 -0.689008324884491
"TimeOfGravityAcc-mean-Y" "WALKING_UPSTAIRS" 6 -0.167556421194315
"TimeOfGravityAcc-mean-Y" "WALKING_UPSTAIRS" 7 -0.582700677781493
"TimeOfGravityAcc-mean-Y" "WALKING_UPSTAIRS" 8 -0.466157334116904
"TimeOfGravityAcc-mean-Y" "WALKING_UPSTAIRS" 11 -0.633636888015823
"TimeOfGravityAcc-mean-Y" "WALKING_UPSTAIRS" 14 -0.942014841772152
"TimeOfGravityAcc-mean-Y" "WALKING_DOWNSTAIRS" 14 -0.227195294045082
"TimeOfGravityAcc-mean-Y" "WALKING_DOWNSTAIRS" 15 -0.617939924126219
"TimeOfGravityAcc-mean-Y" "WALKING_DOWNSTAIRS" 16 -0.716507129325137
"TimeOfGravityAcc-mean-Y" "WALKING_DOWNSTAIRS" 17 -0.978889551458333
"TimeOfGravityAcc-mean-Y" "SITTING" 17 -0.623899632729375
"TimeOfGravityAcc-mean-Y" "SITTING" 19 -0.546949566206389
"TimeOfGravityAcc-mean-Y" "SITTING" 21 -0.686850693545098
"TimeOfGravityAcc-mean-Y" "SITTING" 22 -0.701054807545455
"TimeOfGravityAcc-mean-Y" "STANDING" 22 -0.516582058195854
"TimeOfGravityAcc-mean-Y" "STANDING" 23 -0.544377527061559
"TimeOfGravityAcc-mean-Y" "STANDING" 25 -0.62816184353489
"TimeOfGravityAcc-mean-Y" "STANDING" 26 -0.691468564760204
"TimeOfGravityAcc-mean-Y" "STANDING" 27 -0.96525987525641
"TimeOfGravityAcc-mean-Y" "LAYING" 27 -0.617834077302684
"TimeOfGravityAcc-mean-Y" "LAYING" 28 -0.644891123990314
"TimeOfGravityAcc-mean-Y" "LAYING" 29 -0.605995190753198
"TimeOfGravityAcc-mean-Y" "LAYING" 30 -0.506661426262976
"TimeOfGravityAcc-mean-Z" "WALKING" 1 -0.902023986599424
"TimeOfGravityAcc-mean-Z" "WALKING" 3 -0.896821141249267
"TimeOfGravityAcc-mean-Z" "WALKING" 5 -0.907089201688742
"TimeOfGravityAcc-mean-Z" "WALKING" 6 -0.921700825762712
"TimeOfGravityAcc-mean-Z" "WALKING_UPSTAIRS" 6 -0.729103680786517
"TimeOfGravityAcc-mean-Z" "WALKING_UPSTAIRS" 7 -0.894863431331169
"TimeOfGravityAcc-mean-Z" "WALKING_UPSTAIRS" 8 -0.851580292704626
"TimeOfGravityAcc-mean-Z" "WALKING_UPSTAIRS" 11 -0.908614085759494
"TimeOfGravityAcc-mean-Z" "WALKING_UPSTAIRS" 14 -0.997564408987342
"TimeOfGravityAcc-mean-Z" "WALKING_DOWNSTAIRS" 14 -0.888176264754098
"TimeOfGravityAcc-mean-Z" "WALKING_DOWNSTAIRS" 15 -0.888506962103658
"TimeOfGravityAcc-mean-Z" "WALKING_DOWNSTAIRS" 16 -0.939503950601093
"TimeOfGravityAcc-mean-Z" "WALKING_DOWNSTAIRS" 17 -0.999670059375
"TimeOfGravityAcc-mean-Z" "SITTING" 17 -0.9060371245625
"TimeOfGravityAcc-mean-Z" "SITTING" 19 -0.814513374024722
"TimeOfGravityAcc-mean-Z" "SITTING" 21 -0.935120312843137
"TimeOfGravityAcc-mean-Z" "SITTING" 22 -0.903098682626263
"TimeOfGravityAcc-mean-Z" "STANDING" 22 -0.849353823414634
"TimeOfGravityAcc-mean-Z" "STANDING" 23 -0.926785031021505
"TimeOfGravityAcc-mean-Z" "STANDING" 25 -0.891410467017115
"TimeOfGravityAcc-mean-Z" "STANDING" 26 -0.92453811372449
"TimeOfGravityAcc-mean-Z" "STANDING" 27 -0.999198209102564
"TimeOfGravityAcc-mean-Z" "LAYING" 27 -0.908605445134228
"TimeOfGravityAcc-mean-Z" "LAYING" 28 -0.91340913921466
"TimeOfGravityAcc-mean-Z" "LAYING" 29 -0.891665718284884
"TimeOfGravityAcc-mean-Z" "LAYING" 30 -0.883723773916449
"TimeOfGravityAcc-std-X" "WALKING" 1 -0.742583112766571
"TimeOfGravityAcc-std-X" "WALKING" 3 -0.948500487741935
"TimeOfGravityAcc-std-X" "WALKING" 5 -0.922583935662252
"TimeOfGravityAcc-std-X" "WALKING" 6 -0.935726927457627
"TimeOfGravityAcc-std-X" "WALKING_UPSTAIRS" 6 -0.68142873088764
"TimeOfGravityAcc-std-X" "WALKING_UPSTAIRS" 7 -0.886223490876623
"TimeOfGravityAcc-std-X" "WALKING_UPSTAIRS" 8 -0.80659768186121
"TimeOfGravityAcc-std-X" "WALKING_UPSTAIRS" 11 -0.910952109272152
"TimeOfGravityAcc-std-X" "WALKING_UPSTAIRS" 14 -0.995263430253165
"TimeOfGravityAcc-std-X" "WALKING_DOWNSTAIRS" 14 -0.530515217766393
"TimeOfGravityAcc-std-X" "WALKING_DOWNSTAIRS" 15 -0.903725610548781
"TimeOfGravityAcc-std-X" "WALKING_DOWNSTAIRS" 16 -0.958380384781421
"TimeOfGravityAcc-std-X" "WALKING_DOWNSTAIRS" 17 -0.999327363541667
"TimeOfGravityAcc-std-X" "SITTING" 17 -0.9269812255625
"TimeOfGravityAcc-std-X" "SITTING" 19 -0.828590607966111
"TimeOfGravityAcc-std-X" "SITTING" 21 -0.93028605379902
"TimeOfGravityAcc-std-X" "SITTING" 22 -0.963194787323232
"TimeOfGravityAcc-std-X" "STANDING" 22 -0.922330153495935
"TimeOfGravityAcc-std-X" "STANDING" 23 -0.727632990567204
"TimeOfGravityAcc-std-X" "STANDING" 25 -0.941305497408313
"TimeOfGravityAcc-std-X" "STANDING" 26 -0.955900324030612
"TimeOfGravityAcc-std-X" "STANDING" 27 -0.998820798717949
"TimeOfGravityAcc-std-X" "LAYING" 27 -0.938888069463087
"TimeOfGravityAcc-std-X" "LAYING" 28 -0.925120319633508
"TimeOfGravityAcc-std-X" "LAYING" 29 -0.844144383691861
"TimeOfGravityAcc-std-X" "LAYING" 30 -0.797411428250653
"TimeOfGravityAcc-std-Y" "WALKING" 1 -0.868533713458213
"TimeOfGravityAcc-std-Y" "WALKING" 3 -0.926206585395894
"TimeOfGravityAcc-std-Y" "WALKING" 5 -0.869479708344371
"TimeOfGravityAcc-std-Y" "WALKING" 6 -0.908801000762712
"TimeOfGravityAcc-std-Y" "WALKING_UPSTAIRS" 6 -0.711093405280899
"TimeOfGravityAcc-std-Y" "WALKING_UPSTAIRS" 7 -0.891399467337662
"TimeOfGravityAcc-std-Y" "WALKING_UPSTAIRS" 8 -0.734494592266904
"TimeOfGravityAcc-std-Y" "WALKING_UPSTAIRS" 11 -0.925509128259494
"TimeOfGravityAcc-std-Y" "WALKING_UPSTAIRS" 14 -0.994604702531646
"TimeOfGravityAcc-std-Y" "WALKING_DOWNSTAIRS" 14 -0.471181569536475
"TimeOfGravityAcc-std-Y" "WALKING_DOWNSTAIRS" 15 -0.920885255457317
"TimeOfGravityAcc-std-Y" "WALKING_DOWNSTAIRS" 16 -0.91846593431694
"TimeOfGravityAcc-std-Y" "WALKING_DOWNSTAIRS" 17 -0.999458726875
"TimeOfGravityAcc-std-Y" "SITTING" 17 -0.8980541384375
"TimeOfGravityAcc-std-Y" "SITTING" 19 -0.847044005497222
"TimeOfGravityAcc-std-Y" "SITTING" 21 -0.882132242083333
"TimeOfGravityAcc-std-Y" "SITTING" 22 -0.898231125656566
"TimeOfGravityAcc-std-Y" "STANDING" 22 -0.828547700650407
"TimeOfGravityAcc-std-Y" "STANDING" 23 -0.841872444211828
"TimeOfGravityAcc-std-Y" "STANDING" 25 -0.940552494107579
"TimeOfGravityAcc-std-Y" "STANDING" 26 -0.905525220510204
"TimeOfGravityAcc-std-Y" "STANDING" 27 -0.994852490128205
"TimeOfGravityAcc-std-Y" "LAYING" 27 -0.844763498288591
"TimeOfGravityAcc-std-Y" "LAYING" 28 -0.884849002565445
"TimeOfGravityAcc-std-Y" "LAYING" 29 -0.914355415668605
"TimeOfGravityAcc-std-Y" "LAYING" 30 -0.855287289686684
"TimeOfGravityAcc-std-Z" "WALKING" 1 0.291387598243516
"TimeOfGravityAcc-std-Z" "WALKING" 3 0.358242863725367
"TimeOfGravityAcc-std-Z" "WALKING" 5 0.336415672215563
"TimeOfGravityAcc-std-Z" "WALKING" 6 0.416248133305085
"TimeOfGravityAcc-std-Z" "WALKING_UPSTAIRS" 6 -0.0720320883191011
"TimeOfGravityAcc-std-Z" "WALKING_UPSTAIRS" 7 0.395843356140227
"TimeOfGravityAcc-std-Z" "WALKING_UPSTAIRS" 8 0.265669149795018
"TimeOfGravityAcc-std-Z" "WALKING_UPSTAIRS" 11 0.381515185556962
"TimeOfGravityAcc-std-Z" "WALKING_UPSTAIRS" 14 0.673412511012658
"TimeOfGravityAcc-std-Z" "WALKING_DOWNSTAIRS" 14 0.171302463229918
"TimeOfGravityAcc-std-Z" "WALKING_DOWNSTAIRS" 15 0.353736648456982
"TimeOfGravityAcc-std-Z" "WALKING_DOWNSTAIRS" 16 0.505770366404372
"TimeOfGravityAcc-std-Z" "WALKING_DOWNSTAIRS" 17 0.685268879791667
"TimeOfGravityAcc-std-Z" "SITTING" 17 0.41482705585875
"TimeOfGravityAcc-std-Z" "SITTING" 19 0.417235804930556
"TimeOfGravityAcc-std-Z" "SITTING" 21 0.426244524761275
"TimeOfGravityAcc-std-Z" "SITTING" 22 0.415520971636869
"TimeOfGravityAcc-std-Z" "STANDING" 22 0.223051614982927
"TimeOfGravityAcc-std-Z" "STANDING" 23 0.369647445706613
"TimeOfGravityAcc-std-Z" "STANDING" 25 0.427103115440587
"TimeOfGravityAcc-std-Z" "STANDING" 26 0.433139542385204
"TimeOfGravityAcc-std-Z" "STANDING" 27 0.682710119358974
"TimeOfGravityAcc-std-Z" "LAYING" 27 0.416204970305369
"TimeOfGravityAcc-std-Z" "LAYING" 28 0.403210004486764
"TimeOfGravityAcc-std-Z" "LAYING" 29 0.428903716593023
"TimeOfGravityAcc-std-Z" "LAYING" 30 0.412023923128982
"TimeOfBodyAccJerk-mean-X" "WALKING" 1 -0.700736961515562
"TimeOfBodyAccJerk-mean-X" "WALKING" 3 -0.857273502170088
"TimeOfBodyAccJerk-mean-X" "WALKING" 5 -0.788705647913907
"TimeOfBodyAccJerk-mean-X" "WALKING" 6 -0.854537478347458
"TimeOfBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 6 -0.378411024011236
"TimeOfBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 7 -0.651546019964286
"TimeOfBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 8 -0.742537814071174
"TimeOfBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 11 -0.892357243386076
"TimeOfBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 14 -0.980912901012658
"TimeOfBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 14 -0.667043797532787
"TimeOfBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 15 -0.876331056432927
"TimeOfBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 16 -0.876888424617486
"TimeOfBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 17 -0.992689034583333
"TimeOfBodyAccJerk-mean-X" "SITTING" 17 -0.82002864471875
"TimeOfBodyAccJerk-mean-X" "SITTING" 19 -0.752844922642222
